Location,Population,date,HighestInfectionCount,PercentPopulationInfected
United Kingdom,68207112,7/28/2020,301238,0.441651891
United States,332915072,5/16/2020,1469549,0.441418585
India,1393409024,9/28/2020,6145291,0.441025635
United Kingdom,68207112,7/27/2020,300691,0.440849922
Mexico,130262224,8/26/2020,573888,0.440563643
United Kingdom,68207112,7/26/2020,300006,0.439845628
United Kingdom,68207112,7/25/2020,299260,0.4387519
United Kingdom,68207112,7/24/2020,298493,0.437627384
Mexico,130262224,8/25/2020,568621,0.436520261
United Kingdom,68207112,7/23/2020,297725,0.436501402
India,1393409024,9/27/2020,6074702,0.435959714
United Kingdom,68207112,7/22/2020,296956,0.435373953
United Kingdom,68207112,7/21/2020,296396,0.434552925
United States,332915072,5/15/2020,1445463,0.434183707
United Kingdom,68207112,7/20/2020,295951,0.4339005
United Kingdom,68207112,7/19/2020,295371,0.433050149
Mexico,130262224,8/24/2020,563705,0.432746335
United Kingdom,68207112,7/18/2020,294645,0.431985744
United Kingdom,68207112,7/17/2020,293816,0.430770328
India,1393409024,9/26/2020,5992532,0.430062666
Mexico,130262224,8/23/2020,560164,0.430027972
United Kingdom,68207112,7/16/2020,293129,0.429763102
United Kingdom,68207112,7/15/2020,292488,0.428823317
United Kingdom,68207112,7/14/2020,291950,0.428034543
Mexico,130262224,8/22/2020,556216,0.426997162
United States,332915072,5/14/2020,1420650,0.426730455
United Kingdom,68207112,7/13/2020,290706,0.426210686
United Kingdom,68207112,7/12/2020,290176,0.425433641
United Kingdom,68207112,7/11/2020,289526,0.424480661
India,1393409024,9/25/2020,5903932,0.42370416
United Kingdom,68207112,7/10/2020,288706,0.423278441
United Kingdom,68207112,7/9/2020,288194,0.422527786
Mexico,130262224,8/21/2020,549734,0.422021046
United Kingdom,68207112,7/8/2020,287552,0.421586535
United Kingdom,68207112,7/7/2020,286917,0.420655547
United Kingdom,68207112,7/6/2020,286336,0.41980373
United Kingdom,68207112,7/5/2020,285984,0.419287654
United States,332915072,5/13/2020,1394746,0.418949491
United Kingdom,68207112,7/4/2020,285468,0.418531135
United Kingdom,68207112,7/3/2020,284844,0.417616274
India,1393409024,9/24/2020,5818570,0.417578033
Mexico,130262224,8/20/2020,543806,0.417470225
United Kingdom,68207112,7/2/2020,284342,0.416880281
United Kingdom,68207112,7/1/2020,284338,0.416874416
United Kingdom,68207112,6/30/2020,284278,0.416786449
United Kingdom,68207112,6/29/2020,283875,0.416195601
United Kingdom,68207112,6/28/2020,283271,0.415310063
United Kingdom,68207112,6/27/2020,282876,0.414730945
United Kingdom,68207112,6/26/2020,282243,0.413802889
United States,332915072,5/12/2020,1374722,0.412934744
United Kingdom,68207112,6/25/2020,281603,0.41286457
Mexico,130262224,8/19/2020,537031,0.412269178
United Kingdom,68207112,6/24/2020,280906,0.411842683
India,1393409024,9/23/2020,5732518,0.411402388
United Kingdom,68207112,6/23/2020,280132,0.410707904
United Kingdom,68207112,6/22/2020,279250,0.409414784
United Kingdom,68207112,6/21/2020,278358,0.408107002
Mexico,130262224,8/18/2020,531239,0.407822762
United Kingdom,68207112,6/20/2020,277736,0.407195074
United Kingdom,68207112,6/19/2020,277070,0.406218636
United States,332915072,5/11/2020,1351361,0.405917639
India,1393409024,9/22/2020,5646010,0.405194017
United Kingdom,68207112,6/18/2020,276088,0.404778903
Mexico,130262224,8/17/2020,525733,0.403595904
United Kingdom,68207112,6/17/2020,275068,0.403283458
United Kingdom,68207112,6/16/2020,274068,0.401817335
Mexico,130262224,8/16/2020,522162,0.40085451
United Kingdom,68207112,6/15/2020,272991,0.400238321
United States,332915072,5/10/2020,1332309,0.400194858
India,1393409024,9/21/2020,5562663,0.3992125
United Kingdom,68207112,6/14/2020,271965,0.398734079
United Kingdom,68207112,6/13/2020,271158,0.397550918
Mexico,130262224,8/15/2020,517714,0.397439859
United Kingdom,68207112,6/12/2020,270271,0.396250467
United Kingdom,68207112,6/11/2020,269218,0.39470664
United States,332915072,5/9/2020,1313562,0.394563692
India,1393409024,9/20/2020,5487580,0.393824061
United Kingdom,68207112,6/10/2020,268217,0.393239051
Mexico,130262224,8/14/2020,511369,0.392568915
United Kingdom,68207112,6/9/2020,267033,0.391503162
United Kingdom,68207112,6/8/2020,265880,0.389812722
Mexico,130262224,8/13/2020,505751,0.388256076
United Kingdom,68207112,6/7/2020,264792,0.388217581
India,1393409024,9/19/2020,5400619,0.38758318
United States,332915072,5/8/2020,1289095,0.38721437
United Kingdom,68207112,6/6/2020,264075,0.387166371
United Kingdom,68207112,6/5/2020,263284,0.386006667
United Kingdom,68207112,6/4/2020,262178,0.384385136
Mexico,130262224,8/12/2020,498380,0.38259749
United Kingdom,68207112,6/3/2020,260944,0.38257594
India,1393409024,9/18/2020,5308014,0.380937249
United Kingdom,68207112,6/2/2020,259602,0.380608403
United States,332915072,5/7/2020,1261898,0.37904502
United Kingdom,68207112,6/1/2020,258135,0.378457601
Mexico,130262224,8/11/2020,492522,0.378100408
United Kingdom,68207112,5/31/2020,256701,0.376355181
United Kingdom,68207112,5/30/2020,255632,0.374787896
India,1393409024,9/17/2020,5214677,0.374238785
United Kingdom,68207112,5/29/2020,254533,0.373176627
Mexico,130262224,8/10/2020,485836,0.372967684
United Kingdom,68207112,5/28/2020,253028,0.370970112
United States,332915072,5/6/2020,1234164,0.370714366
Mexico,130262224,8/9/2020,480278,0.368700906
United Kingdom,68207112,5/27/2020,251294,0.368427855
India,1393409024,9/16/2020,5118253,0.367318778
United Kingdom,68207112,5/26/2020,249491,0.365784436
Mexico,130262224,8/8/2020,475902,0.365341528
United Kingdom,68207112,5/25/2020,247841,0.363365334
United States,332915072,5/5/2020,1209674,0.363358136
United Kingdom,68207112,5/24/2020,246234,0.361009274
Mexico,130262224,8/7/2020,469407,0.360355432
India,1393409024,9/15/2020,5020359,0.360293275
United Kingdom,68207112,5/23/2020,244886,0.359032941
United Kingdom,68207112,5/22/2020,243379,0.356823494
United States,332915072,5/4/2020,1185670,0.356147889
Mexico,130262224,8/6/2020,462690,0.35519891
United Kingdom,68207112,5/21/2020,241346,0.353842866
India,1393409024,9/14/2020,4930236,0.353825468
Mexico,130262224,8/5/2020,456100,0.350139884
United Kingdom,68207112,5/20/2020,238804,0.350115982
United States,332915072,5/3/2020,1161874,0.34900012
India,1393409024,9/13/2020,4846427,0.347810795
United Kingdom,68207112,5/19/2020,236097,0.346147188
Mexico,130262224,8/4/2020,449961,0.345427083
United States,332915072,5/2/2020,1138137,0.341870073
United Kingdom,68207112,5/18/2020,233051,0.341681378
India,1393409024,9/12/2020,4754356,0.341203187
Mexico,130262224,8/3/2020,443813,0.340707372
United Kingdom,68207112,5/17/2020,230477,0.337907578
Mexico,130262224,8/2/2020,439046,0.337047831
United Kingdom,68207112,5/16/2020,228651,0.335230438
India,1393409024,9/11/2020,4659984,0.334430445
United States,332915072,5/1/2020,1111364,0.333828082
Mexico,130262224,8/1/2020,434193,0.333322268
United Kingdom,68207112,5/15/2020,226586,0.332202894
United Kingdom,68207112,5/14/2020,224069,0.328512663
India,1393409024,9/10/2020,4562414,0.327428194
Mexico,130262224,7/31/2020,424637,0.325986297
United Kingdom,68207112,5/13/2020,221459,0.324686083
United States,332915072,4/30/2020,1076478,0.323349133
India,1393409024,9/9/2020,4465863,0.320499073
United Kingdom,68207112,5/12/2020,218161,0.31985081
Mexico,130262224,7/30/2020,416179,0.31949324
United Kingdom,68207112,5/11/2020,214769,0.314877721
United States,332915072,4/29/2020,1046782,0.314429141
India,1393409024,9/8/2020,4370128,0.313628513
Mexico,130262224,7/29/2020,408449,0.313559056
United Kingdom,68207112,5/10/2020,211186,0.309624603
Mexico,130262224,7/28/2020,402697,0.309143348
India,1393409024,9/7/2020,4280422,0.307190633
United States,332915072,4/28/2020,1019922,0.306361017
United Kingdom,68207112,5/9/2020,208865,0.306221732
Mexico,130262224,7/27/2020,395489,0.303609894
United Kingdom,68207112,5/8/2020,206715,0.303069568
India,1393409024,9/6/2020,4204613,0.301750091
Mexico,130262224,7/26/2020,390516,0.29979221
United States,332915072,4/27/2020,995341,0.298977452
United Kingdom,68207112,5/7/2020,203666,0.29859936
Mexico,130262224,7/25/2020,385036,0.295585311
India,1393409024,9/5/2020,4113811,0.295233555
United Kingdom,68207112,5/6/2020,199899,0.293076476
United States,332915072,4/26/2020,970666,0.291565652
Mexico,130262224,7/24/2020,378285,0.290402688
India,1393409024,9/4/2020,4023179,0.28872922
United Kingdom,68207112,5/5/2020,196067,0.287458293
Mexico,130262224,7/23/2020,370712,0.28458903
United States,332915072,4/25/2020,944706,0.283767867
India,1393409024,9/3/2020,3936747,0.282526303
United Kingdom,68207112,5/4/2020,192382,0.282055631
Mexico,130262224,7/22/2020,362274,0.278111327
United Kingdom,68207112,5/3/2020,189003,0.277101602
India,1393409024,9/2/2020,3853406,0.276545216
United States,332915072,4/24/2020,913801,0.274484719
Mexico,130262224,7/21/2020,356255,0.273490648
United Kingdom,68207112,5/2/2020,186029,0.272741353
India,1393409024,9/1/2020,3769523,0.270525232
Mexico,130262224,7/20/2020,349396,0.268225115
United Kingdom,68207112,5/1/2020,182807,0.268017505
India,1393409024,8/31/2020,3691166,0.26490183
United States,332915072,4/23/2020,881853,0.264888278
Mexico,130262224,7/19/2020,344224,0.264254662
United Kingdom,68207112,4/30/2020,178074,0.261078346
Mexico,130262224,7/18/2020,338913,0.260177502
India,1393409024,8/30/2020,3621245,0.259883849
United States,332915072,4/22/2020,849896,0.255289133
Mexico,130262224,7/17/2020,331298,0.254331601
India,1393409024,8/29/2020,3542733,0.254249322
United Kingdom,68207112,4/29/2020,173113,0.253804911
Mexico,130262224,7/16/2020,324041,0.248760531
India,1393409024,8/28/2020,3463972,0.248596926
United States,332915072,4/21/2020,820012,0.246312669
United Kingdom,68207112,4/28/2020,167676,0.245833602
Mexico,130262224,7/15/2020,317635,0.243842758
India,1393409024,8/27/2020,3387500,0.243108803
Mexico,130262224,7/14/2020,311486,0.23912228
United Kingdom,68207112,4/27/2020,162953,0.238909104
United States,332915072,4/20/2020,793953,0.238485147
India,1393409024,8/26/2020,3310234,0.237563698
Mexico,130262224,7/13/2020,304435,0.233709352
United Kingdom,68207112,4/26/2020,158248,0.232010996
India,1393409024,8/25/2020,3224547,0.231414247
Mexico,130262224,7/12/2020,299750,0.230112761
United States,332915072,4/19/2020,763845,0.229441399
India,1393409024,8/24/2020,3167323,0.227307484
United Kingdom,68207112,4/25/2020,154778,0.22692355
Mexico,130262224,7/11/2020,295268,0.226672009
India,1393409024,8/23/2020,3106348,0.222931526
Mexico,130262224,7/10/2020,289174,0.221993753
United States,332915072,4/18/2020,738408,0.221800712
United Kingdom,68207112,4/24/2020,151009,0.221397733
India,1393409024,8/22/2020,3044940,0.218524493
Mexico,130262224,7/9/2020,282283,0.216703655
United Kingdom,68207112,4/23/2020,146035,0.214105239
United States,332915072,4/17/2020,711000,0.213567982
India,1393409024,8/21/2020,2975701,0.213555456
Mexico,130262224,7/8/2020,275003,0.211114928
India,1393409024,8/20/2020,2905825,0.208540705
United Kingdom,68207112,4/22/2020,140884,0.20655324
Mexico,130262224,7/7/2020,268008,0.20574499
United States,332915072,4/16/2020,677983,0.203650437
India,1393409024,8/19/2020,2836925,0.203595997
Mexico,130262224,7/6/2020,261750,0.200940835
India,1393409024,8/18/2020,2767253,0.198595886
United Kingdom,68207112,4/21/2020,135391,0.198499828
Mexico,130262224,7/5/2020,256848,0.197177656
United States,332915072,4/15/2020,648363,0.194753273
India,1393409024,8/17/2020,2702681,0.193961784
Mexico,130262224,7/4/2020,252165,0.1935826
United Kingdom,68207112,4/20/2020,130627,0.191515219
India,1393409024,8/16/2020,2647663,0.190013338
Mexico,130262224,7/3/2020,245251,0.188274845
United States,332915072,4/14/2020,622470,0.186975614
India,1393409024,8/15/2020,2589952,0.185871625
United Kingdom,68207112,4/19/2020,125758,0.184376667
Mexico,130262224,7/2/2020,238511,0.183100666
India,1393409024,8/14/2020,2525922,0.18127642
United Kingdom,68207112,4/18/2020,121895,0.178713035
United States,332915072,4/13/2020,594155,0.178470442
Mexico,130262224,7/1/2020,231770,0.17792572
India,1393409024,8/13/2020,2461190,0.176630835
Mexico,130262224,6/30/2020,226089,0.173564517
India,1393409024,8/12/2020,2396637,0.171998097
United Kingdom,68207112,4/17/2020,117170,0.171785605
United States,332915072,4/12/2020,566999,0.170313407
Mexico,130262224,6/29/2020,220657,0.169394467
India,1393409024,8/11/2020,2329638,0.167189817
Mexico,130262224,6/28/2020,216852,0.166473436
United Kingdom,68207112,4/16/2020,112197,0.164494576
Mexico,130262224,6/27/2020,212802,0.163364323
India,1393409024,8/10/2020,2268675,0.16281472
United States,332915072,4/11/2020,540699,0.162413494
Mexico,130262224,6/26/2020,208392,0.159978844
India,1393409024,8/9/2020,2215074,0.158967967
United Kingdom,68207112,4/15/2020,106894,0.156719727
Mexico,130262224,6/25/2020,202951,0.155801885
India,1393409024,8/8/2020,2153010,0.154513855
United States,332915072,4/10/2020,511775,0.153725392
Mexico,130262224,6/24/2020,196847,0.151115952
India,1393409024,8/7/2020,2088611,0.149892168
United Kingdom,68207112,4/14/2020,101820,0.14928062
Mexico,130262224,6/23/2020,191410,0.146942064
India,1393409024,8/6/2020,2027074,0.145475877
United States,332915072,4/9/2020,477498,0.143429373
United Kingdom,68207112,4/13/2020,97480,0.142917648
Mexico,130262224,6/22/2020,185122,0.142114877
India,1393409024,8/5/2020,1964536,0.140987748
Mexico,130262224,6/21/2020,180545,0.138601196
India,1393409024,8/4/2020,1908254,0.136948589
United Kingdom,68207112,4/12/2020,93288,0.136771661
Mexico,130262224,6/20/2020,175202,0.134499469
India,1393409024,8/3/2020,1855745,0.133180205
United States,332915072,4/8/2020,441879,0.132730248
United Kingdom,68207112,4/11/2020,89772,0.131616773
Mexico,130262224,6/19/2020,170485,0.130878312
India,1393409024,8/2/2020,1803695,0.129444762
Mexico,130262224,6/18/2020,165455,0.12701687
United Kingdom,68207112,4/10/2020,86171,0.126337265
India,1393409024,8/1/2020,1750723,0.125643151
United States,332915072,4/7/2020,410820,0.123400841
Mexico,130262224,6/17/2020,159793,0.122670253
India,1393409024,7/31/2020,1695988,0.121715015
United Kingdom,68207112,4/9/2020,81847,0.11999775
Mexico,130262224,6/16/2020,154863,0.11888558
India,1393409024,7/30/2020,1634746,0.117319895
Mexico,130262224,6/15/2020,150264,0.115355009
United States,332915072,4/6/2020,380786,0.114379321
India,1393409024,7/29/2020,1581963,0.113531847
United Kingdom,68207112,4/8/2020,76979,0.112860665
Mexico,130262224,6/14/2020,146837,0.112724162
India,1393409024,7/28/2020,1531669,0.109922426
Mexico,130262224,6/13/2020,142690,0.109540583
Mexico,130262224,6/12/2020,139196,0.106858301
India,1393409024,7/27/2020,1480073,0.106219565
United Kingdom,68207112,4/7/2020,71827,0.1053072
United States,332915072,4/5/2020,348998,0.10483094
India,1393409024,7/26/2020,1435616,0.103029044
Mexico,130262224,6/11/2020,133974,0.102849465
India,1393409024,7/25/2020,1385635,0.099442086
Mexico,130262224,6/10/2020,129184,0.099172267
United Kingdom,68207112,4/6/2020,66367,0.09730217
United States,332915072,4/4/2020,319755,0.096047018
India,1393409024,7/24/2020,1337024,0.095953448
Mexico,130262224,6/9/2020,124301,0.095423674
India,1393409024,7/23/2020,1288108,0.092442921
Mexico,130262224,6/8/2020,120102,0.092200176
Mexico,130262224,6/7/2020,117103,0.089897897
United Kingdom,68207112,4/5/2020,61038,0.089489202
India,1393409024,7/22/2020,1238798,0.088904118
Mexico,130262224,6/6/2020,113619,0.087223292
United States,332915072,4/3/2020,287918,0.086483919
India,1393409024,7/21/2020,1193078,0.085622956
Mexico,130262224,6/5/2020,110026,0.08446501
United Kingdom,68207112,4/4/2020,57427,0.084195032
India,1393409024,7/20/2020,1155338,0.082914491
Mexico,130262224,6/4/2020,105680,0.081128662
India,1393409024,7/19/2020,1118206,0.08024966
United Kingdom,68207112,4/3/2020,53356,0.078226447
Mexico,130262224,6/3/2020,101238,0.077718618
India,1393409024,7/18/2020,1077781,0.077348502
United States,332915072,4/2/2020,255516,0.076751106
Mexico,130262224,6/2/2020,97326,0.074715445
India,1393409024,7/17/2020,1039084,0.074571356
India,1393409024,7/16/2020,1003832,0.072041445
Mexico,130262224,6/1/2020,93435,0.071728393
United Kingdom,68207112,4/2/2020,48432,0.071007258
Mexico,130262224,5/31/2020,90664,0.069601145
India,1393409024,7/15/2020,968857,0.069531414
India,1393409024,7/14/2020,936181,0.067186374
Mexico,130262224,5/30/2020,87512,0.067181411
United States,332915072,4/1/2020,223237,0.06705524
India,1393409024,7/13/2020,906752,0.06507436
Mexico,130262224,5/29/2020,84627,0.064966648
United Kingdom,68207112,4/1/2020,43536,0.063829121
India,1393409024,7/12/2020,878254,0.06302916
Mexico,130262224,5/28/2020,81400,0.062489337
India,1393409024,7/11/2020,849522,0.060967167
Mexico,130262224,5/27/2020,78023,0.059896874
India,1393409024,7/10/2020,820916,0.058914216
United States,332915072,3/31/2020,192079,0.057696096
Mexico,130262224,5/26/2020,74560,0.05723839
India,1393409024,7/9/2020,793802,0.056968341
United Kingdom,68207112,3/31/2020,38598,0.056589407
India,1393409024,7/8/2020,767296,0.0550661
Mexico,130262224,5/25/2020,71105,0.054586048
India,1393409024,7/7/2020,742417,0.053280622
Mexico,130262224,5/24/2020,68620,0.052678357
India,1393409024,7/6/2020,719664,0.051647721
Mexico,130262224,5/23/2020,65856,0.050556484
India,1393409024,7/5/2020,697413,0.050050846
United Kingdom,68207112,3/30/2020,34080,0.049965464
United States,332915072,3/30/2020,165698,0.049771853
India,1393409024,7/4/2020,673165,0.048310653
Mexico,130262224,5/22/2020,62527,0.048000869
India,1393409024,7/3/2020,648315,0.046527257
Mexico,130262224,5/21/2020,59567,0.04572853
India,1393409024,7/2/2020,625544,0.044893064
United Kingdom,68207112,3/29/2020,29799,0.043688992
Mexico,130262224,5/20/2020,56594,0.04344621
